,sourceID,targetID,PlayerName,StandardizedPosition,KeyPositionGroup,Year,Sum
"('travaunnixon_utep', 'geneanderson_southernmississippi_2007')",travaunnixon_utep,geneanderson_southernmississippi_2007,0.25,1,1,1.0,0.8125
"('travisfreeman_ballstate', 'aramideolaniyan_ucla_2010')",travisfreeman_ballstate,aramideolaniyan_ucla_2010,0.33333333333333337,1,1,1.0,0.8333333333333334
"('travisjohnson_floridastate', 'lancecarson_oklahomastate_2002')",travisjohnson_floridastate,lancecarson_oklahomastate_2002,0.3076923076923077,1,1,1.0,0.8269230769230769
"('travislong_washingtonstate', 'tevinmims_texas_2009')",travislong_washingtonstate,tevinmims_texas_2009,0.30000000000000004,1,1,1.0,0.825
"('treharbison_northernillinois', 'treharbison_virginia_2016')",treharbison_northernillinois,treharbison_virginia_2016,1.0,1,1,1.0,1.0
"('trentcole_cincinnati', 'lancecarson_oklahomastate_2002')",trentcole_cincinnati,lancecarson_oklahomastate_2002,0.09090909090909094,1,1,1.0,0.7727272727272727
"('trentgreene_bowlinggreen', 'travisgreen_kansasstate_2013')",trentgreene_bowlinggreen,travisgreen_kansasstate_2013,0.5454545454545454,1,1,1.0,0.8863636363636364
"('trentmackey_tulane', 'christianhenry_middletennesseestate_2010')",trentmackey_tulane,christianhenry_middletennesseestate_2010,0.3571428571428571,1,1,1.0,0.8392857142857143
"('trentongill_northcarolinastate', 'trentschneider_southflorida_2018')",trentongill_northcarolinastate,trentschneider_southflorida_2018,0.5,1,1,1.0,0.875
"('trentongreene_bowlinggreen', 'travisgreen_kansasstate_2013')",trentongreene_bowlinggreen,travisgreen_kansasstate_2013,0.5384615384615384,1,1,1.0,0.8846153846153846
"('trevencepatt_louisianalafayette', 'trevencepatt_louisiana_2011')",trevencepatt_louisianalafayette,trevencepatt_louisiana_2011,1.0,1,1,1.0,1.0
"('trevorguyton_cal', 'terryfranklin_oklahoma_2009')",trevorguyton_cal,terryfranklin_oklahoma_2009,0.3076923076923077,1,1,1.0,0.8269230769230769
"('trevorreilly_utah', 'theorich_northcarolinastate_2010')",trevorreilly_utah,theorich_northcarolinastate_2010,0.41666666666666663,1,1,1.0,0.8541666666666666
"('trevorwilliams_uconn', 'roddavis_texasam_2008')",trevorwilliams_uconn,roddavis_texasam_2008,0.2857142857142857,1,1,1.0,0.8214285714285714
"('treyquinn_smu', 'treyquinn_lsu_2014')",treyquinn_smu,treyquinn_lsu_2014,1.0,1,1,1.0,1.0
"('treywatts_tulsa', 'tremason_auburn_2011')",treywatts_tulsa,tremason_auburn_2011,0.4444444444444444,1,1,1.0,0.8611111111111112
"('treâjackson_floridastate', 'stoneyjackson_troy_2010')",treâjackson_floridastate,stoneyjackson_troy_2010,0.6923076923076923,1,1,1.0,0.9230769230769231
"('trishtonjackson_syracuse', 'trishtonjackson_michiganstate_2016')",trishtonjackson_syracuse,trishtonjackson_michiganstate_2016,1.0,1,1,1.0,1.0
"('troybutler_olddominion', 'adambutler_vanderbilt_2012')",troybutler_olddominion,adambutler_vanderbilt_2012,0.6,1,1,1.0,0.9
"('troyhairsonii_centralmichigan', 'treydishon_kansasstate_2015')",troyhairsonii_centralmichigan,treydishon_kansasstate_2015,0.46153846153846156,1,1,1.0,0.8653846153846154
"('tuenilupeamanu_idaho', 'uliseseianu_utah_2013')",tuenilupeamanu_idaho,uliseseianu_utah_2013,0.4285714285714286,1,1,1.0,0.8571428571428572
"('tyelerdavidson_fresnostate', 'roddavis_texasam_2008')",tyelerdavidson_fresnostate,roddavis_texasam_2008,0.3571428571428571,1,1,1.0,0.8392857142857143
"('tylerdonaldson_newmexico', 'lancecarson_oklahomastate_2002')",tylerdonaldson_newmexico,lancecarson_oklahomastate_2002,0.3571428571428571,1,1,1.0,0.8392857142857143
"('tylershoemaker_boisestate', 'lanceray_arkansas_2009')",tylershoemaker_boisestate,lanceray_arkansas_2009,0.2142857142857143,1,1,1.0,0.8035714285714286
"('tylersnead_eastcarolina', 'tylertupa_ohio_2016')",tylersnead_eastcarolina,tylertupa_ohio_2016,0.6,1,1,1.0,0.9
"('tylerwilliams_marshall', 'kyledugandzic_arizona_2011')",tylerwilliams_marshall,kyledugandzic_arizona_2011,0.23076923076923073,1,1,1.0,0.8076923076923077
"('tyrebrady_marshall', 'tyrebrady_miami_2014')",tyrebrady_marshall,tyrebrady_miami_2014,1.0,1,1,1.0,1.0
"('tyrellgraham_houston', 'jessebowman_mississippistate_2007')",tyrellgraham_houston,jessebowman_mississippistate_2007,0.08333333333333337,1,1,1.0,0.7708333333333334
"('ulyseesgilbertiii_akron', 'ulyseesgilbert_akron_2015')",ulyseesgilbertiii_akron,ulyseesgilbert_akron_2015,0.8235294117647058,1,1,1.0,0.9558823529411764
"('ulyseesulyseesgilbert_akron', 'tylergilbert_arkansas_2011')",ulyseesulyseesgilbert_akron,tylergilbert_arkansas_2011,0.47619047619047616,1,1,1.0,0.8690476190476191
"('ulyssesbentleyiv_smu', 'jasonhuntley_newmexicostate_2016')",ulyssesbentleyiv_smu,jasonhuntley_newmexicostate_2016,0.375,1,1,1.0,0.84375
"('valerianezeoke_newmexicostate', 'tylermarz_wisconsin_2011')",valerianezeoke_newmexicostate,tylermarz_wisconsin_2011,0.3571428571428571,1,1,1.0,0.8392857142857143
"('vaneskridge_eastcarolina', 'geneanderson_southernmississippi_2007')",vaneskridge_eastcarolina,geneanderson_southernmississippi_2007,0.16666666666666663,1,1,1.0,0.7916666666666666
"('viliamifehoko_sanjosestate', 'breidenfehoko_texastech_2015')",viliamifehoko_sanjosestate,breidenfehoko_texastech_2015,0.5384615384615384,1,1,1.0,0.8846153846153846
"('vincecalhoun_easternmichigan', 'vincentcalhoun_easternmichigan_2016')",vincecalhoun_easternmichigan,vincentcalhoun_easternmichigan_2016,0.8571428571428572,1,1,1.0,0.9642857142857143
"('vincecrochunis_pittsburgh', 'lancecarson_oklahomastate_2002')",vincecrochunis_pittsburgh,lancecarson_oklahomastate_2002,0.3571428571428571,1,1,1.0,0.8392857142857143
"('vincemayle_washingtonstate', 'vincentdallas_tennessee_2011')",vincemayle_washingtonstate,vincentdallas_tennessee_2011,0.5384615384615384,1,1,1.0,0.8846153846153846
"('vitavea_washington', 'daviddavis_california_2014')",vitavea_washington,daviddavis_california_2014,0.4,1,1,1.0,0.85
"('wesjeffries_westernkentucky', 'antoniofoster_georgiatech_2009')",wesjeffries_westernkentucky,antoniofoster_georgiatech_2009,0.15384615384615385,1,1,1.0,0.7884615384615384
"('weswilliams_miamiofohio', 'jessewilliams_alabama_2011')",weswilliams_miamiofohio,jessewilliams_alabama_2011,0.7692307692307692,1,1,1.0,0.9423076923076923
"('willanthony_navy', 'williehenry_michigan_2012')",willanthony_navy,williehenry_michigan_2012,0.5454545454545454,1,1,1.0,0.8863636363636364
"('willbaumann_northcarolinastate', 'krisalbarado_usc_2011')",willbaumann_northcarolinastate,krisalbarado_usc_2011,0.33333333333333337,1,1,1.0,0.8333333333333334
"('willeast_eastcarolina', 'darylwilliams_oklahoma_2010')",willeast_eastcarolina,darylwilliams_oklahoma_2010,0.3846153846153846,1,1,1.0,0.8461538461538461
"('williebeavers_westernmichigan', 'charlierogers_iowastate_2012')",williebeavers_westernmichigan,charlierogers_iowastate_2012,0.3846153846153846,1,1,1.0,0.8461538461538461
"('willsunderland_troy', 'willsunderland_oklahoma_2015')",willsunderland_troy,willsunderland_oklahoma_2015,1.0,1,1,1.0,1.0
"('willutz_georgiastate', 'willgleeson_olemiss_2013')",willutz_georgiastate,willgleeson_olemiss_2013,0.36363636363636365,1,1,1.0,0.8409090909090909
"('worthgregory_eastcarolina', 'arthurhart_charlotte_2014')",worthgregory_eastcarolina,arthurhart_charlotte_2014,0.41666666666666663,1,1,1.0,0.8541666666666666
"('xaviercrawford_centralmichigan', 'xaviercrawford_oregonstate_2014')",xaviercrawford_centralmichigan,xaviercrawford_oregonstate_2014,1.0,1,1,1.0,1.0
"('xavierthigpen_southernmississippi', 'alberthuggins_clemson_2015')",xavierthigpen_southernmississippi,alberthuggins_clemson_2015,0.46153846153846156,1,1,1.0,0.8653846153846154
"('zachmatics_appalachianstate', 'zachhocker_arkansas_2010')",zachmatics_appalachianstate,zachhocker_arkansas_2010,0.4,1,1,1.0,0.85
"('zachmorris_wyoming', 'lancecarson_oklahomastate_2002')",zachmorris_wyoming,lancecarson_oklahomastate_2002,0.2727272727272727,1,1,1.0,0.8181818181818181
"('zachsudfeld_nevada', 'bradhefley_arkansas_2010')",zachsudfeld_nevada,bradhefley_arkansas_2010,0.2727272727272727,1,1,1.0,0.8181818181818181
"('zachterrellterrell_westernmichigan', 'zachterrell_westernmichigan_2012')",zachterrellterrell_westernmichigan,zachterrell_westernmichigan_2012,0.6111111111111112,1,1,1.0,0.9027777777777778
"('zachzachpaul_akron', 'ethanperry_tcu_2012')",zachzachpaul_akron,ethanperry_tcu_2012,0.16666666666666663,1,1,1.0,0.7916666666666666
"('zacklong_tulsa', 'jackfox_rice_2015')",zacklong_tulsa,jackfox_rice_2015,0.5,1,1,1.0,0.875
"('zackmcknight_arkansasstate', 'camfeldt_arkansas_2010')",zackmcknight_arkansasstate,camfeldt_arkansas_2010,0.25,1,1,1.0,0.8125
"('zackslate_eastcarolina', 'lancecarson_oklahomastate_2002')",zackslate_eastcarolina,lancecarson_oklahomastate_2002,0.18181818181818177,1,1,1.0,0.7954545454545454
"('zaczacmurphy_miamiofohio', 'naterenfro_maryland_2011')",zaczacmurphy_miamiofohio,naterenfro_maryland_2011,0.16666666666666663,1,1,1.0,0.7916666666666666
"('zanefakes_ballstate', 'blakejones_coloradostate_2011')",zanefakes_ballstate,blakejones_coloradostate_2011,0.4,1,1,1.0,0.85
"('zeekzacharie_louisianamonroe', 'paulnichols_arizona_2005')",zeekzacharie_louisianamonroe,paulnichols_arizona_2005,0.16666666666666663,1,1,1.0,0.7916666666666666
"('zionjohnson_bostoncollege', 'leonjohnson_temple_2013')",zionjohnson_bostoncollege,leonjohnson_temple_2013,0.8181818181818181,1,1,1.0,0.9545454545454546
